customer_id,sex,is_married,event_time,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
C7698,0,0,2024-07-04T22:32:43.655Z,False,False,False,False,False,True,0.32739726027397253
C7699,0,0,2024-07-04T22:32:43.657Z,False,False,False,False,False,True,0.06849315068493156
C7700,0,1,2024-07-04T22:32:43.658Z,False,False,False,False,False,True,0.48287671232876717
C7701,0,1,2024-07-04T22:32:43.660Z,False,False,False,False,True,False,0.9472602739726028
C7702,0,1,2024-07-04T22:32:43.662Z,True,False,False,False,False,False,0.5513698630136987
C7703,1,1,2024-07-04T22:32:43.663Z,False,False,False,False,True,False,0.16095890410958913
C7704,0,1,2024-07-04T22:32:43.665Z,False,False,True,False,False,False,0.03972602739726039
C7705,0,0,2024-07-04T22:32:43.666Z,False,False,False,False,False,True,0.30753424657534256
C7706,1,1,2024-07-04T22:32:43.668Z,False,False,False,False,False,True,0.13424657534246576
C7707,1,0,2024-07-04T22:32:43.669Z,True,False,False,False,False,False,0.20890410958904115
C7708,0,1,2024-07-04T22:32:43.671Z,False,False,False,False,False,True,0.5034246575342465
C7709,0,1,2024-07-04T22:32:43.672Z,True,False,False,False,False,False,0.7335616438356165
C7710,1,1,2024-07-04T22:32:43.674Z,False,True,False,False,False,False,0.015753424657534154
C7711,1,1,2024-07-04T22:32:43.675Z,True,False,False,False,False,False,0.9767123287671233
C7712,1,1,2024-07-04T22:32:43.676Z,True,False,False,False,False,False,0.7493150684931507
C7713,0,1,2024-07-04T22:32:43.678Z,False,False,False,False,False,True,0.6732876712328768
C7714,1,1,2024-07-04T22:32:43.679Z,True,False,False,False,False,False,0.2595890410958903
C7715,0,1,2024-07-04T22:32:43.681Z,False,False,False,True,False,False,0.1260273972602739
C7716,1,0,2024-07-04T22:32:43.682Z,False,True,False,False,False,False,0.07808219178082187
C7717,1,1,2024-07-04T22:32:43.683Z,False,False,True,False,False,False,0.8999999999999999
C7718,0,0,2024-07-04T22:32:43.684Z,False,False,True,False,False,False,0.11095890410958908
C7719,0,0,2024-07-04T22:32:43.686Z,False,False,False,False,False,True,0.7678082191780822
C7720,0,0,2024-07-04T22:32:43.688Z,True,False,False,False,False,False,0.6856164383561645
C7721,0,0,2024-07-04T22:32:43.689Z,False,False,False,False,False,True,0.46438356164383565
C7722,0,0,2024-07-04T22:32:43.690Z,False,False,False,False,True,False,0.3527397260273972
C7723,1,1,2024-07-04T22:32:43.691Z,False,False,False,False,True,False,0.6664383561643836
C7724,1,1,2024-07-04T22:32:43.692Z,False,False,False,False,False,True,0.9732876712328768
C7725,0,0,2024-07-04T22:32:43.694Z,False,True,False,False,False,False,0.03150684931506853
C7726,0,1,2024-07-04T22:32:43.695Z,False,False,False,False,True,False,0.4801369863013698
C7727,1,1,2024-07-04T22:32:43.697Z,False,False,False,False,False,True,0.704109589041096
C7728,0,0,2024-07-04T22:32:43.699Z,False,False,False,True,False,False,0.1479452054794521
C7729,1,1,2024-07-04T22:32:43.700Z,False,True,False,False,False,False,0.34931506849315075
C7730,1,1,2024-07-04T22:32:43.702Z,False,False,True,False,False,False,0.3595890410958904
C7731,0,0,2024-07-04T22:32:43.703Z,True,False,False,False,False,False,0.1349315068493151
C7732,1,0,2024-07-04T22:32:43.704Z,False,False,True,False,False,False,0.37534246575342456
C7733,0,0,2024-07-04T22:32:43.706Z,False,False,False,False,False,True,0.44041095890410964
C7734,1,0,2024-07-04T22:32:43.708Z,False,True,False,False,False,False,0.7246575342465753
C7735,0,0,2024-07-04T22:32:43.709Z,True,False,False,False,False,False,0.723972602739726
C7736,0,0,2024-07-04T22:32:43.710Z,False,False,False,False,True,False,0.6767123287671233
C7737,0,1,2024-07-04T22:32:43.712Z,False,False,False,False,True,False,0.045205479452054886
C7738,1,0,2024-07-04T22:32:43.713Z,True,False,False,False,False,False,0.29863013698630136
C7739,0,1,2024-07-04T22:32:43.714Z,False,False,False,True,False,False,0.18561643835616448
C7740,1,1,2024-07-04T22:32:43.715Z,False,False,False,False,True,False,0.46643835616438367
C7741,0,1,2024-07-04T22:32:43.716Z,False,False,False,False,True,False,0.4931506849315068
C7742,0,0,2024-07-04T22:32:43.718Z,False,False,False,False,False,True,0.23219178082191783
C7743,1,1,2024-07-04T22:32:43.719Z,False,True,False,False,False,False,0.5753424657534247
C7744,0,0,2024-07-04T22:32:43.721Z,False,True,False,False,False,False,0.8212328767123287
C7745,1,0,2024-07-04T22:32:43.722Z,False,False,False,False,True,False,0.9883561643835614
C7746,1,1,2024-07-04T22:32:43.724Z,False,True,False,False,False,False,0.9815068493150685
C7747,0,0,2024-07-04T22:32:43.726Z,False,False,False,True,False,False,0.36575342465753424
C7748,0,1,2024-07-04T22:32:43.727Z,False,False,False,False,False,True,0.1678082191780823
C7749,0,1,2024-07-04T22:32:43.729Z,False,False,False,True,False,False,0.9287671232876713
C7750,1,1,2024-07-04T22:32:43.730Z,True,False,False,False,False,False,0.8191780821917809
C7751,1,1,2024-07-04T22:32:43.732Z,False,False,False,False,False,True,0.17739726027397262
C7752,0,1,2024-07-04T22:32:43.733Z,False,False,False,False,True,False,0.09726027397260273
C7753,0,0,2024-07-04T22:32:43.734Z,False,False,False,False,False,True,0.441095890410959
C7754,0,1,2024-07-04T22:32:43.736Z,True,False,False,False,False,False,0.19726027397260282
C7755,1,0,2024-07-04T22:32:43.737Z,False,False,False,True,False,False,0.22191780821917817
C7756,0,0,2024-07-04T22:32:43.739Z,False,False,False,False,True,False,0.13424657534246576
C7757,1,0,2024-07-04T22:32:43.740Z,False,False,False,False,False,True,0.9732876712328768
C7758,0,1,2024-07-04T22:32:43.742Z,False,True,False,False,False,False,0.9095890410958902
C7759,1,0,2024-07-04T22:32:43.744Z,False,False,True,False,False,False,0.9938356164383562
C7760,1,0,2024-07-04T22:32:43.746Z,False,False,False,False,True,False,0.02945205479452051
C7761,0,1,2024-07-04T22:32:43.747Z,False,False,False,False,True,False,0.441095890410959
C7762,1,0,2024-07-04T22:32:43.748Z,False,False,False,False,True,False,0.7945205479452055
C7763,0,0,2024-07-04T22:32:43.749Z,False,False,False,True,False,False,0.7705479452054795
C7764,1,1,2024-07-04T22:32:43.750Z,False,True,False,False,False,False,0.24794520547945198
C7765,0,0,2024-07-04T22:32:43.752Z,False,False,False,False,False,True,0.0691780821917809
C7766,0,1,2024-07-04T22:32:43.753Z,False,False,False,False,False,True,0.8705479452054794
C7767,1,0,2024-07-04T22:32:43.754Z,False,False,False,True,False,False,0.13767123287671224
C7768,1,1,2024-07-04T22:32:43.755Z,True,False,False,False,False,False,0.17602739726027394
C7769,1,0,2024-07-04T22:32:43.757Z,False,False,False,True,False,False,0.5184931506849315
C7770,0,1,2024-07-04T22:32:43.759Z,True,False,False,False,False,False,0.5678082191780822
C7771,1,0,2024-07-04T22:32:43.760Z,True,False,False,False,False,False,0.595890410958904
C7772,1,0,2024-07-04T22:32:43.762Z,False,False,False,False,False,True,0.4986301369863013
C7773,0,1,2024-07-04T22:32:43.763Z,False,True,False,False,False,False,0.7705479452054795
C7774,0,1,2024-07-04T22:32:43.764Z,False,True,False,False,False,False,0.0691780821917809
C7775,0,1,2024-07-04T22:32:43.766Z,False,False,False,False,True,False,0.07397260273972606
C7776,0,1,2024-07-04T22:32:43.767Z,False,False,False,False,False,False,0.9157534246575341
C7777,1,0,2024-07-04T22:32:43.769Z,False,False,False,True,False,False,0.5226027397260273
C7778,1,0,2024-07-04T22:32:43.770Z,False,False,False,False,False,True,0.047945205479452024
C7779,1,0,2024-07-04T22:32:43.771Z,False,False,False,True,False,False,0.2554794520547945
C7780,0,0,2024-07-04T22:32:43.773Z,False,False,False,True,False,False,0.1643835616438356
C7781,1,0,2024-07-04T22:32:43.774Z,False,False,True,False,False,False,0.17191780821917813
C7782,0,1,2024-07-04T22:32:43.775Z,False,False,True,False,False,False,0.7089041095890412
C7783,1,0,2024-07-04T22:32:43.777Z,False,False,False,False,True,False,0.44246575342465744
C7784,0,1,2024-07-04T22:32:43.778Z,False,False,False,True,False,False,0.5006849315068493
C7785,0,1,2024-07-04T22:32:43.779Z,False,False,False,False,False,True,0.19657534246575348
C7786,0,1,2024-07-04T22:32:43.781Z,False,False,True,False,False,False,0.07739726027397253
C7787,0,1,2024-07-04T22:32:43.782Z,False,True,False,False,False,False,0.03561643835616435
C7788,0,1,2024-07-04T22:32:43.783Z,True,False,False,False,False,False,0.8554794520547946
C7789,1,0,2024-07-04T22:32:43.785Z,False,False,True,False,False,False,0.3849315068493151
C7790,1,1,2024-07-04T22:32:43.787Z,False,False,False,False,False,True,0.46643835616438367
C7791,1,1,2024-07-04T22:32:43.788Z,True,False,False,False,False,False,0.8602739726027397
C7792,1,0,2024-07-04T22:32:43.790Z,False,False,False,True,False,False,0.1643835616438356
C7793,0,1,2024-07-04T22:32:43.791Z,False,False,False,False,False,True,0.16506849315068495
C7794,0,0,2024-07-04T22:32:43.793Z,False,False,False,True,False,False,0.713013698630137
C7795,0,1,2024-07-04T22:32:43.794Z,True,False,False,False,False,False,0.045205479452054886
C7796,0,1,2024-07-04T22:32:43.796Z,False,False,False,False,True,False,0.37465753424657544
C7797,0,1,2024-07-04T22:32:43.797Z,True,False,False,False,False,False,0.7924657534246575
C7798,1,1,2024-07-04T22:32:43.799Z,True,False,False,False,False,False,0.536986301369863
C7799,0,0,2024-07-04T22:32:43.800Z,False,False,True,False,False,False,0.6575342465753424
C7800,1,1,2024-07-04T22:32:43.802Z,False,False,False,True,False,False,0.6965753424657535
C7801,1,1,2024-07-04T22:32:43.803Z,False,False,False,True,False,False,0.24315068493150682
C7802,1,1,2024-07-04T22:32:43.804Z,False,True,False,False,False,False,0.6856164383561645
C7803,0,1,2024-07-04T22:32:43.806Z,False,True,False,False,False,False,0.1315068493150684
C7804,0,1,2024-07-04T22:32:43.807Z,False,False,True,False,False,False,0.3452054794520547
C7805,0,0,2024-07-04T22:32:43.808Z,False,False,False,False,True,False,0.9506849315068493
C7806,1,1,2024-07-04T22:32:43.809Z,False,False,False,False,True,False,0.6232876712328768
C7807,0,1,2024-07-04T22:32:43.811Z,False,True,False,False,False,False,0.8273972602739725
C7808,0,1,2024-07-04T22:32:43.813Z,False,True,False,False,False,False,0.260958904109589
C7809,1,1,2024-07-04T22:32:43.814Z,True,False,False,False,False,False,0.22397260273972597
C7810,0,1,2024-07-04T22:32:43.816Z,False,True,False,False,False,False,0.8404109589041096
C7811,1,0,2024-07-04T22:32:43.817Z,False,True,False,False,False,False,0.2541095890410958
C7812,1,1,2024-07-04T22:32:43.818Z,False,False,False,False,False,True,0.09246575342465757
C7813,1,1,2024-07-04T22:32:43.820Z,True,False,False,False,False,False,0.7815068493150685
C7814,0,0,2024-07-04T22:32:43.821Z,False,False,False,True,False,False,0.19178082191780832
C7815,0,0,2024-07-04T22:32:43.822Z,False,False,True,False,False,False,0.10479452054794525
C7816,1,0,2024-07-04T22:32:43.823Z,False,False,False,False,True,False,0.7554794520547945
C7817,1,0,2024-07-04T22:32:43.824Z,False,False,False,False,False,False,0.13356164383561642
C7818,0,0,2024-07-04T22:32:43.826Z,False,True,False,False,False,False,0.8917808219178083
C7819,1,1,2024-07-04T22:32:43.827Z,True,False,False,False,False,False,0.7095890410958905
C7820,0,0,2024-07-04T22:32:43.828Z,False,False,False,False,False,True,0.5342465753424657
C7821,1,0,2024-07-04T22:32:43.829Z,False,False,False,False,False,True,0.41164383561643847
C7822,1,1,2024-07-04T22:32:43.831Z,False,False,False,False,False,True,0.5616438356164384
C7823,0,1,2024-07-04T22:32:43.832Z,True,False,False,False,False,False,0.2082191780821918
C7824,0,0,2024-07-04T22:32:43.834Z,False,False,False,False,True,False,0.045205479452054886
C7825,0,0,2024-07-04T22:32:43.835Z,False,False,False,False,False,True,0.4342465753424658
C7826,0,0,2024-07-04T22:32:43.837Z,True,False,False,False,False,False,0.048630136986301364
C7827,0,1,2024-07-04T22:32:43.838Z,False,False,False,False,False,True,0.8123287671232877
C7828,0,1,2024-07-04T22:32:43.840Z,False,True,False,False,False,False,0.006849315068493178
C7829,1,1,2024-07-04T22:32:43.841Z,False,False,False,False,False,True,0.5636986301369864
C7830,0,1,2024-07-04T22:32:43.842Z,False,False,True,False,False,False,0.9020547945205482
C7831,1,0,2024-07-04T22:32:43.844Z,False,True,False,False,False,False,0.22191780821917817
C7832,0,0,2024-07-04T22:32:43.845Z,False,True,False,False,False,False,0.33493150684931505
C7833,1,0,2024-07-04T22:32:43.846Z,False,False,False,False,False,True,0.3945205479452054
C7834,1,0,2024-07-04T22:32:43.848Z,False,False,False,False,False,True,0.1150684931506849
C7835,0,0,2024-07-04T22:32:43.849Z,False,False,False,True,False,False,0.3102739726027397
C7836,0,1,2024-07-04T22:32:43.850Z,False,False,False,False,False,True,0.08972602739726021
C7837,1,1,2024-07-04T22:32:43.851Z,False,False,False,False,False,True,0.5568493150684932
C7838,1,0,2024-07-04T22:32:43.852Z,False,False,False,False,True,False,0.6732876712328768
C7839,0,0,2024-07-04T22:32:43.854Z,False,False,False,False,False,True,0.25616438356164384
C7840,1,0,2024-07-04T22:32:43.856Z,False,False,False,False,True,False,0.09863013698630141
C7841,0,0,2024-07-04T22:32:43.857Z,False,False,False,False,False,True,0.46575342465753433
C7842,0,1,2024-07-04T22:32:43.859Z,False,False,True,False,False,False,0.5308219178082192
C7843,0,0,2024-07-04T22:32:43.860Z,False,False,True,False,False,False,0.3376712328767124
C7844,1,0,2024-07-04T22:32:43.862Z,True,False,False,False,False,False,0.8876712328767122
C7845,1,1,2024-07-04T22:32:43.863Z,False,False,False,False,False,True,0.012328767123287676
C7846,1,0,2024-07-04T22:32:43.864Z,False,False,False,False,False,True,0.05821917808219168
C7847,1,0,2024-07-04T22:32:43.866Z,False,False,False,False,False,True,0.8102739726027397
C7848,0,0,2024-07-04T22:32:43.867Z,True,False,False,False,False,False,0.11986301369863006
C7849,0,1,2024-07-04T22:32:43.869Z,True,False,False,False,False,False,0.016438356164383494
C7850,0,0,2024-07-04T22:32:43.870Z,False,True,False,False,False,False,0.9465753424657533
C7851,0,1,2024-07-04T22:32:43.871Z,True,False,False,False,False,False,0.5568493150684932
C7852,0,1,2024-07-04T22:32:43.873Z,False,False,True,False,False,False,0.1095890410958904
C7853,1,0,2024-07-04T22:32:43.874Z,False,False,False,False,True,False,0.24041095890410968
C7854,0,0,2024-07-04T22:32:43.876Z,False,False,False,False,False,True,0.9904109589041097
C7855,0,1,2024-07-04T22:32:43.878Z,False,False,False,True,False,False,0.2808219178082192
C7856,0,0,2024-07-04T22:32:43.879Z,True,False,False,False,False,False,0.3123287671232877
C7857,1,1,2024-07-04T22:32:43.881Z,False,False,False,False,False,True,0.3739726027397261
C7858,0,0,2024-07-04T22:32:43.882Z,False,False,False,True,False,False,0.7328767123287672
C7859,1,0,2024-07-04T22:32:43.883Z,False,True,False,False,False,False,0.46849315068493147
C7860,1,0,2024-07-04T22:32:43.885Z,True,False,False,False,False,False,0.6363013698630138
C7861,0,1,2024-07-04T22:32:43.887Z,False,True,False,False,False,False,0.9020547945205482
C7862,1,1,2024-07-04T22:32:43.888Z,False,True,False,False,False,False,0.9267123287671235
C7863,0,1,2024-07-04T22:32:43.890Z,False,False,False,True,False,False,0.44246575342465744
C7864,1,1,2024-07-04T22:32:43.891Z,True,False,False,False,False,False,0.9328767123287673
C7865,0,1,2024-07-04T22:32:43.892Z,False,False,False,False,False,True,0.8773972602739728
C7866,1,0,2024-07-04T22:32:43.894Z,False,False,False,False,False,True,0.12191780821917808
C7867,1,1,2024-07-04T22:32:43.895Z,False,False,False,True,False,False,0.37328767123287676
C7868,0,0,2024-07-04T22:32:43.896Z,False,False,False,False,True,False,0.4308219178082191
C7869,0,1,2024-07-04T22:32:43.898Z,False,False,True,False,False,False,0.8664383561643836
C7870,0,0,2024-07-04T22:32:43.899Z,False,False,True,False,False,False,0.6863013698630138
C7871,1,1,2024-07-04T22:32:43.900Z,False,True,False,False,False,False,0.15068493150684925
C7872,0,1,2024-07-04T22:32:43.901Z,True,False,False,False,False,False,0.9157534246575341
C7873,1,0,2024-07-04T22:32:43.903Z,False,False,True,False,False,False,0.5931506849315069
C7874,1,0,2024-07-04T22:32:43.904Z,False,False,True,False,False,False,0.908219178082192
C7875,1,0,2024-07-04T22:32:43.906Z,True,False,False,False,False,False,0.24246575342465748
C7876,1,0,2024-07-04T22:32:43.908Z,False,False,False,False,True,False,0.43493150684931514
C7877,1,0,2024-07-04T22:32:43.909Z,False,False,False,False,False,True,0.6719178082191781
C7878,1,1,2024-07-04T22:32:43.910Z,True,False,False,False,False,False,0.6041095890410959
C7879,1,1,2024-07-04T22:32:43.912Z,False,False,False,True,False,False,0.9020547945205482
C7880,0,0,2024-07-04T22:32:43.913Z,False,False,False,False,False,True,0.1678082191780823
C7881,0,0,2024-07-04T22:32:43.914Z,True,False,False,False,False,False,0.49726027397260286
C7882,1,0,2024-07-04T22:32:43.915Z,False,False,False,True,False,False,0.3034246575342465
C7883,0,1,2024-07-04T22:32:43.917Z,False,False,False,False,True,False,0.5787671232876712
C7884,0,0,2024-07-04T22:32:43.919Z,True,False,False,False,False,False,0.9589041095890409
C7885,0,0,2024-07-04T22:32:43.920Z,True,False,False,False,False,False,0.8479452054794521
C7886,0,0,2024-07-04T22:32:43.921Z,False,False,False,False,True,False,0.06506849315068486
C7887,1,1,2024-07-04T22:32:43.923Z,False,False,True,False,False,False,0.3554794520547946
C7888,1,0,2024-07-04T22:32:43.924Z,False,False,False,False,True,False,0.7931506849315069
C7889,1,1,2024-07-04T22:32:43.926Z,False,False,True,False,False,False,0.7972602739726027
C7890,1,0,2024-07-04T22:32:43.927Z,False,False,True,False,False,False,0.8013698630136987
C7891,1,1,2024-07-04T22:32:43.928Z,False,False,False,False,True,False,0.5280821917808218
C7892,0,0,2024-07-04T22:32:43.929Z,False,False,True,False,False,False,0.665068493150685
C7893,0,1,2024-07-04T22:32:43.931Z,False,False,False,False,True,False,0.12465753424657544
C7894,1,1,2024-07-04T22:32:43.932Z,True,False,False,False,False,False,0.42945205479452064
C7895,1,0,2024-07-04T22:32:43.933Z,False,False,False,False,True,False,0.5904109589041096
C7896,0,1,2024-07-04T22:32:43.935Z,False,False,False,True,False,False,0.3061643835616439
C7897,0,1,2024-07-04T22:32:43.936Z,True,False,False,False,False,False,0.6691780821917808
C7898,0,0,2024-07-04T22:32:43.938Z,False,False,False,False,False,True,0.14109589041095894
C7899,1,1,2024-07-04T22:32:43.939Z,False,False,False,True,False,False,0.3609589041095891
C7900,0,1,2024-07-04T22:32:43.941Z,False,False,False,False,False,False,0.43013698630137
C7901,0,1,2024-07-04T22:32:43.942Z,False,False,False,False,True,False,0.8390410958904109
C7902,1,1,2024-07-04T22:32:43.944Z,False,True,False,False,False,False,0.02945205479452051
C7903,0,0,2024-07-04T22:32:43.945Z,True,False,False,False,False,False,0.13972602739726026
C7904,1,0,2024-07-04T22:32:43.946Z,False,True,False,False,False,False,0.6924657534246574
C7905,0,0,2024-07-04T22:32:43.947Z,False,False,True,False,False,False,0.08630136986301373
C7906,0,0,2024-07-04T22:32:43.948Z,True,False,False,False,False,False,0.5438356164383562
C7907,0,0,2024-07-04T22:32:43.949Z,False,False,False,False,True,False,0.6034246575342466
C7908,1,0,2024-07-04T22:32:43.951Z,True,False,False,False,False,False,0.06712328767123288
C7909,0,0,2024-07-04T22:32:43.952Z,False,False,False,False,True,False,0.5842465753424657
C7910,0,0,2024-07-04T22:32:43.953Z,False,False,False,False,False,True,0.1897260273972603
C7911,0,0,2024-07-04T22:32:43.955Z,False,False,True,False,False,False,0.5041095890410958
C7912,0,0,2024-07-04T22:32:43.956Z,False,False,False,False,True,False,0.9691780821917808
C7913,1,0,2024-07-04T22:32:43.958Z,True,False,False,False,False,False,0.5568493150684932
C7914,1,0,2024-07-04T22:32:43.959Z,False,False,False,True,False,False,0.8260273972602741
C7915,0,0,2024-07-04T22:32:43.960Z,True,False,False,False,False,False,0.9705479452054795
C7916,1,1,2024-07-04T22:32:43.961Z,False,False,False,False,False,True,0.7931506849315069
C7917,0,0,2024-07-04T22:32:43.963Z,True,False,False,False,False,False,0.9815068493150685
C7918,1,0,2024-07-04T22:32:43.964Z,False,False,True,False,False,False,0.11095890410958908
C7919,0,1,2024-07-04T22:32:43.966Z,False,False,False,False,False,True,0.015068493150685036
C7920,1,0,2024-07-04T22:32:43.967Z,False,False,False,False,False,True,0.441095890410959
C7921,1,1,2024-07-04T22:32:43.968Z,False,False,False,False,False,False,0.07739726027397253
C7922,0,0,2024-07-04T22:32:43.970Z,False,False,False,False,False,True,0.9705479452054795
C7923,1,0,2024-07-04T22:32:43.971Z,False,False,True,False,False,False,0.7417808219178081
C7924,1,0,2024-07-04T22:32:43.972Z,False,False,True,False,False,False,0.7013698630136986
C7925,0,0,2024-07-04T22:32:43.974Z,False,False,False,True,False,False,0.21849315068493147
C7926,1,1,2024-07-04T22:32:43.975Z,False,False,False,False,True,False,0.6746575342465753
C7927,1,1,2024-07-04T22:32:43.976Z,False,False,False,False,False,True,0.454109589041096
C7928,0,0,2024-07-04T22:32:43.978Z,True,False,False,False,False,False,0.8643835616438356
C7929,0,1,2024-07-04T22:32:43.979Z,False,False,False,False,False,True,0.773972602739726
C7930,1,1,2024-07-04T22:32:43.980Z,False,False,False,False,True,False,0.16369863013698627
C7931,1,1,2024-07-04T22:32:43.981Z,True,False,False,False,False,False,0.765068493150685
C7932,1,1,2024-07-04T22:32:43.983Z,True,False,False,False,False,False,0.15753424657534243
C7933,0,0,2024-07-04T22:32:43.984Z,False,False,False,False,True,False,0.8705479452054794
C7934,0,1,2024-07-04T22:32:43.986Z,True,False,False,False,False,False,0.03082191780821919
C7935,0,1,2024-07-04T22:32:43.987Z,False,False,False,False,False,True,0.29109589041095885
C7936,1,0,2024-07-04T22:32:43.988Z,False,False,True,False,False,False,0.6643835616438356
C7937,1,1,2024-07-04T22:32:43.990Z,True,False,False,False,False,False,0.7458904109589042
C7938,0,0,2024-07-04T22:32:43.991Z,False,False,True,False,False,False,0.4616438356164383
C7939,0,1,2024-07-04T22:32:43.992Z,False,False,False,False,True,False,0.41095890410958913
C7940,1,1,2024-07-04T22:32:43.994Z,True,False,False,False,False,False,0.8438356164383563
C7941,1,0,2024-07-04T22:32:43.995Z,False,False,True,False,False,False,0.6260273972602739
C7942,1,0,2024-07-04T22:32:43.997Z,True,False,False,False,False,False,0.41712328767123297
C7943,0,0,2024-07-04T22:32:43.998Z,False,True,False,False,False,False,0.9636986301369865
C7944,1,1,2024-07-04T22:32:44.000Z,False,False,False,False,False,True,0.34794520547945207
C7945,0,1,2024-07-04T22:32:44.001Z,False,False,False,True,False,False,0.26506849315068504
C7946,0,0,2024-07-04T22:32:44.002Z,False,False,False,False,False,True,0.5623287671232877
C7947,1,1,2024-07-04T22:32:44.004Z,False,False,False,False,False,True,0.7006849315068493
C7948,0,1,2024-07-04T22:32:44.005Z,False,True,False,False,False,False,0.973972602739726
C7949,0,1,2024-07-04T22:32:44.006Z,False,False,True,False,False,False,0.8513698630136985
C7950,0,0,2024-07-04T22:32:44.008Z,False,False,False,False,False,True,0.14178082191780828
C7951,1,0,2024-07-04T22:32:44.010Z,False,False,False,False,False,True,0.07602739726027408
C7952,1,1,2024-07-04T22:32:44.011Z,False,False,False,True,False,False,0.16301369863013693
C7953,0,0,2024-07-04T22:32:44.012Z,True,False,False,False,False,False,0.9575342465753427
C7954,1,0,2024-07-04T22:32:44.014Z,True,False,False,False,False,False,0.1404109589041096
C7955,0,0,2024-07-04T22:32:44.015Z,False,False,False,False,False,True,0.2356164383561643
C7956,0,1,2024-07-04T22:32:44.016Z,False,False,False,True,False,False,0.0657534246575342
C7957,1,1,2024-07-04T22:32:44.018Z,True,False,False,False,False,False,0.6246575342465754
C7958,1,1,2024-07-04T22:32:44.019Z,True,False,False,False,False,False,0.4376712328767123
C7959,1,1,2024-07-04T22:32:44.020Z,False,False,True,False,False,False,0.24383561643835616
C7960,1,0,2024-07-04T22:32:44.022Z,True,False,False,False,False,False,0.3575342465753424
C7961,1,1,2024-07-04T22:32:44.023Z,False,False,False,False,False,True,0.9500000000000002
C7962,0,0,2024-07-04T22:32:44.024Z,True,False,False,False,False,False,0.13356164383561642
C7963,0,1,2024-07-04T22:32:44.026Z,False,True,False,False,False,False,0.491095890410959
C7964,0,0,2024-07-04T22:32:44.027Z,False,False,False,False,False,True,0.4438356164383561
C7965,1,0,2024-07-04T22:32:44.028Z,False,False,True,False,False,False,0.0547945205479452
C7966,0,1,2024-07-04T22:32:44.030Z,False,False,False,False,False,True,0.760958904109589
C7967,1,0,2024-07-04T22:32:44.031Z,False,False,False,True,False,False,0.5753424657534247
C7968,0,1,2024-07-04T22:32:44.032Z,False,False,False,False,True,False,0.8582191780821917
C7969,0,1,2024-07-04T22:32:44.034Z,False,False,True,False,False,False,0.23493150684931519
C7970,0,1,2024-07-04T22:32:44.035Z,True,False,False,False,False,False,0.46986301369863015
C7971,0,1,2024-07-04T22:32:44.036Z,False,False,False,False,True,False,0.13287671232876708
C7972,0,0,2024-07-04T22:32:44.038Z,True,False,False,False,False,False,0.1205479452054794
C7973,0,1,2024-07-04T22:32:44.039Z,False,False,False,True,False,False,0.07876712328767121
C7974,0,0,2024-07-04T22:32:44.040Z,True,False,False,False,False,False,0.3760273972602739
C7975,1,1,2024-07-04T22:32:44.042Z,False,True,False,False,False,False,0.06438356164383552
C7976,1,0,2024-07-04T22:32:44.043Z,False,False,True,False,False,False,0.07945205479452055
C7977,1,0,2024-07-04T22:32:44.045Z,False,False,True,False,False,False,0.4068493150684931
C7978,0,1,2024-07-04T22:32:44.046Z,False,False,False,False,False,True,0.36986301369863006
C7979,0,1,2024-07-04T22:32:44.048Z,False,False,False,False,False,True,0.9267123287671235
C7980,1,1,2024-07-04T22:32:44.049Z,False,False,False,False,False,True,0.7232876712328766
C7981,1,0,2024-07-04T22:32:44.050Z,False,True,False,False,False,False,0.9917808219178084
C7982,0,1,2024-07-04T22:32:44.052Z,False,False,False,False,False,True,0.6883561643835616
C7983,0,1,2024-07-04T22:32:44.053Z,False,False,False,True,False,False,0.3904109589041096
C7984,1,0,2024-07-04T22:32:44.054Z,False,True,False,False,False,False,0.47671232876712333
C7985,0,1,2024-07-04T22:32:44.056Z,True,False,False,False,False,False,0.5061643835616438
C7986,1,0,2024-07-04T22:32:44.057Z,True,False,False,False,False,False,0.17191780821917813
C7987,0,0,2024-07-04T22:32:44.058Z,False,False,False,False,False,True,0.6136986301369862
C7988,1,0,2024-07-04T22:32:44.060Z,False,False,False,False,False,True,0.15958904109589045
C7989,0,0,2024-07-04T22:32:44.061Z,False,False,True,False,False,False,0.5404109589041095
C7990,0,1,2024-07-04T22:32:44.063Z,False,False,False,False,True,False,0.1458904109589041
C7991,1,1,2024-07-04T22:32:44.064Z,False,False,False,True,False,False,0.9253424657534248
C7992,0,0,2024-07-04T22:32:44.066Z,False,False,False,False,True,False,0.739041095890411
C7993,0,0,2024-07-04T22:32:44.067Z,False,False,False,False,False,True,0.1294520547945206
C7994,1,1,2024-07-04T22:32:44.069Z,False,False,False,False,True,False,0.6410958904109589
C7995,0,1,2024-07-04T22:32:44.070Z,False,False,False,True,False,False,0.24931506849315066
C7996,1,0,2024-07-04T22:32:44.071Z,False,False,False,False,False,True,0.21986301369863015
C7997,0,1,2024-07-04T22:32:44.073Z,False,False,False,False,True,False,0.8500000000000001
C7998,0,1,2024-07-04T22:32:44.074Z,False,False,False,False,True,False,0.03013698630136985
C7999,1,1,2024-07-04T22:32:44.075Z,False,False,False,True,False,False,0.7315068493150685
C8000,1,1,2024-07-04T22:32:44.077Z,True,False,False,False,False,False,0.7383561643835617
