product_id,event_time,category_baby_food_formula,category_baking_ingredients,category_candy_chocolate,category_chips_pretzels,category_cleaning_products,category_coffee,category_cookies_cakes,category_crackers,category_energy_granola_bars,category_frozen_meals,category_hair_care,category_ice_cream_ice,category_juice_nectars,category_packaged_cheese,category_refrigerated,category_soup_broth_bouillon,category_spices_seasonings,category_tea,category_vitamins_supplements,category_yogurt
P15234,2024-07-04T22:34:32.491Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P15235,2024-07-04T22:34:32.491Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15236,2024-07-04T22:34:32.491Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15237,2024-07-04T22:34:32.491Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15238,2024-07-04T22:34:32.491Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P15239,2024-07-04T22:34:32.491Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15240,2024-07-04T22:34:32.491Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15241,2024-07-04T22:34:32.491Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15242,2024-07-04T22:34:32.491Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15243,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15244,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P15245,2024-07-04T22:34:32.492Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15246,2024-07-04T22:34:32.492Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15247,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15248,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15249,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15250,2024-07-04T22:34:32.492Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15251,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15252,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15253,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15254,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15255,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15256,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15257,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15258,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15259,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15260,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P15261,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P15262,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P15263,2024-07-04T22:34:32.492Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15264,2024-07-04T22:34:32.492Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15265,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15266,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P15267,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15268,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P15269,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15270,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15271,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15272,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15273,2024-07-04T22:34:32.492Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15274,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15275,2024-07-04T22:34:32.492Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15276,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15277,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15278,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P15279,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15280,2024-07-04T22:34:32.492Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15281,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15282,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P15283,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15284,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15285,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15286,2024-07-04T22:34:32.492Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15287,2024-07-04T22:34:32.492Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15288,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15289,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P15290,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15291,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15292,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15293,2024-07-04T22:34:32.492Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15294,2024-07-04T22:34:32.492Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15295,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15296,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15297,2024-07-04T22:34:32.492Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15298,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15299,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15300,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15301,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15302,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15303,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15304,2024-07-04T22:34:32.492Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15305,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15306,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P15307,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15308,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P15309,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P15310,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P15311,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15312,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15313,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15314,2024-07-04T22:34:32.492Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15315,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15316,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P15317,2024-07-04T22:34:32.492Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15318,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15319,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15320,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15321,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P15322,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15323,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15324,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15325,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15326,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15327,2024-07-04T22:34:32.492Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15328,2024-07-04T22:34:32.492Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15329,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15330,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15331,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P15332,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15333,2024-07-04T22:34:32.492Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15334,2024-07-04T22:34:32.492Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15335,2024-07-04T22:34:32.492Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15336,2024-07-04T22:34:32.492Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15337,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15338,2024-07-04T22:34:32.492Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15339,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15340,2024-07-04T22:34:32.492Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15341,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P15342,2024-07-04T22:34:32.492Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15343,2024-07-04T22:34:32.492Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15344,2024-07-04T22:34:32.492Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15345,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15346,2024-07-04T22:34:32.492Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15347,2024-07-04T22:34:32.492Z,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15348,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15349,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P15350,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15351,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15352,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15353,2024-07-04T22:34:32.492Z,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15354,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P15355,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15356,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15357,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15358,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15359,2024-07-04T22:34:32.492Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15360,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15361,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15362,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15363,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15364,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15365,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15366,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P15367,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15368,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15369,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15370,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15371,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15372,2024-07-04T22:34:32.492Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15373,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15374,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15375,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15376,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P15377,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15378,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15379,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15380,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15381,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15382,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P15383,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15384,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P15385,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15386,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15387,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15388,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15389,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15390,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15391,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P15392,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15393,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15394,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15395,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15396,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15397,2024-07-04T22:34:32.492Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15398,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P15399,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15400,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15401,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15402,2024-07-04T22:34:32.492Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15403,2024-07-04T22:34:32.492Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P15404,2024-07-04T22:34:32.492Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15405,2024-07-04T22:34:32.493Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15406,2024-07-04T22:34:32.493Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15407,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15408,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15409,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15410,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P15411,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15412,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15413,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15414,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15415,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P15416,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15417,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15418,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15419,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15420,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15421,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15422,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
P15423,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15424,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P15425,2024-07-04T22:34:32.493Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15426,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P15427,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15428,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P15429,2024-07-04T22:34:32.493Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15430,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15431,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15432,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P15433,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15434,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P15435,2024-07-04T22:34:32.493Z,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15436,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P15437,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P15438,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15439,2024-07-04T22:34:32.493Z,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15440,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P15441,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15442,2024-07-04T22:34:32.493Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15443,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P15444,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
P15445,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15446,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15447,2024-07-04T22:34:32.493Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15448,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P15449,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P15450,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15451,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P15452,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P15453,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P15454,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
P15455,2024-07-04T22:34:32.493Z,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15456,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P15457,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P15458,2024-07-04T22:34:32.493Z,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P15459,2024-07-04T22:34:32.493Z,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
